"COUNTRY","Country","SEX","Gender","EDUCATION_FIELD","Field","EDUCATION_LEV","Education level","MOBILITY","Mobility","YEAR","Year","Value","Flag Codes","Flags"
"AUS","Australia","_T","Total","F05","Natural sciences, mathematics and statistics","ISCED11_7","Master’s or equivalent level","_T","Total","2021","2021",3607,,
"LTU","Lithuania","_T","Total","F02","Arts and humanities","ISCED11_7","Master’s or equivalent level","_T","Total","2021","2021",507,,
"GRC","Greece","F","Female","F09","Health and welfare","ISCED11_6","Bachelor’s or equivalent level","_T","Total","2021","2021",4186,,
"FIN","Finland","F","Female","F01","Education","ISCED11_7","Master’s or equivalent level","_T","Total","2021","2021",1563,,
"LVA","Latvia","_T","Total","F01","Education","ISCED11_6","Bachelor’s or equivalent level","_T","Total","2021","2021",754,,
"MEX","Mexico","F","Female","F07","Engineering, manufacturing and construction","ISCED11_7","Master’s or equivalent level","_T","Total","2021","2021",1944,,
"PRT","Portugal","M","Male","F07","Engineering, manufacturing and construction","ISCED11_6","Bachelor’s or equivalent level","_T","Total","2021","2021",6635,,
"NZL","New Zealand","F","Female","F02","Arts and humanities","ISCED11_6","Bachelor’s or equivalent level","_T","Total","2021","2021",2571,,
"GBR","United Kingdom","F","Female","F05","Natural sciences, mathematics and statistics","ISCED11_7","Master’s or equivalent level","_T","Total","2021","2021",8770,,
"COL","Colombia","F","Female","F05","Natural sciences, mathematics and statistics","ISCED11_7","Master’s or equivalent level","_T","Total","2021","2021",651,,
"BEL","Belgium","_T","Total","F05","Natural sciences, mathematics and statistics","ISCED11_7","Master’s or equivalent level","_T","Total","2021","2021",2442,,
"CAN","Canada","M","Male","F09","Health and welfare","ISCED11_7","Master’s or equivalent level","_T","Total","2021","2021",3630,,
"AUS","Australia","F","Female","F07","Engineering, manufacturing and construction","ISCED11_7","Master’s or equivalent level","_T","Total","2021","2021",4157,,
"FRA","France","_T","Total","F05","Natural sciences, mathematics and statistics","ISCED11_7","Master’s or equivalent level","_T","Total","2021","2021",29047,,
"NZL","New Zealand","M","Male","F04","Business, administration and law","ISCED11_7","Master’s or equivalent level","_T","Total","2021","2021",1052,,
"LVA","Latvia","F","Female","F08","Agriculture, forestry, fisheries and veterinary","ISCED11_7","Master’s or equivalent level","_T","Total","2021","2021",50,,
"NZL","New Zealand","M","Male","F06","Information and Communication Technologies (ICTs)","ISCED11_6","Bachelor’s or equivalent level","_T","Total","2021","2021",1648,,
"CHE","Switzerland","F","Female","F01","Education","ISCED11_6","Bachelor’s or equivalent level","_T","Total","2021","2021",3708,,
"BEL","Belgium","F","Female","F10","Services","ISCED11_6","Bachelor’s or equivalent level","_T","Total","2021","2021",639,,
"FIN","Finland","F","Female","F09","Health and welfare","ISCED11_7","Master’s or equivalent level","_T","Total","2021","2021",2259,,
"POL","Poland","_T","Total","F04","Business, administration and law","ISCED11_7","Master’s or equivalent level","_T","Total","2021","2021",35428,,
"FRA","France","F","Female","F07","Engineering, manufacturing and construction","ISCED11_7","Master’s or equivalent level","_T","Total","2021","2021",14199,,
"DNK","Denmark","F","Female","F09","Health and welfare","ISCED11_7","Master’s or equivalent level","_T","Total","2021","2021",1775,,
"NLD","Netherlands","M","Male","F07","Engineering, manufacturing and construction","ISCED11_7","Master’s or equivalent level","_T","Total","2021","2021",3370,,
"CHE","Switzerland","F","Female","F05","Natural sciences, mathematics and statistics","ISCED11_7","Master’s or equivalent level","_T","Total","2021","2021",1163,,
"NLD","Netherlands","_T","Total","F03","Social sciences, journalism and information","ISCED11_7","Master’s or equivalent level","_T","Total","2021","2021",9932,,
"USA","United States","_T","Total","F08","Agriculture, forestry, fisheries and veterinary","ISCED11_6","Bachelor’s or equivalent level","_T","Total","2021","2021",22829,,
"NOR","Norway","_T","Total","F04","Business, administration and law","ISCED11_7","Master’s or equivalent level","_T","Total","2021","2021",3473,,
"IRL","Ireland","F","Female","F01","Education","ISCED11_7","Master’s or equivalent level","_T","Total","2021","2021",2985,,
"NZL","New Zealand","F","Female","F10","Services","ISCED11_6","Bachelor’s or equivalent level","_T","Total","2021","2021",329,,
"EST","Estonia","F","Female","F05","Natural sciences, mathematics and statistics","ISCED11_6","Bachelor’s or equivalent level","_T","Total","2021","2021",187,,
"GRC","Greece","F","Female","F02","Arts and humanities","ISCED11_6","Bachelor’s or equivalent level","_T","Total","2021","2021",5437,,
"DNK","Denmark","F","Female","F10","Services","ISCED11_7","Master’s or equivalent level","_T","Total","2021","2021",117,,
"TUR","Türkiye","F","Female","F04","Business, administration and law","ISCED11_6","Bachelor’s or equivalent level","_T","Total","2021","2021",61351,,
"FRA","France","F","Female","F09","Health and welfare","ISCED11_6","Bachelor’s or equivalent level","_T","Total","2021","2021",34627,,
"ISR","Israel","F","Female","F05","Natural sciences, mathematics and statistics","ISCED11_6","Bachelor’s or equivalent level","_T","Total","2021","2021",1209,,
"PRT","Portugal","F","Female","F09","Health and welfare","ISCED11_6","Bachelor’s or equivalent level","_T","Total","2021","2021",7621,,
"TUR","Türkiye","F","Female","F01","Education","ISCED11_6","Bachelor’s or equivalent level","_T","Total","2021","2021",33976,,
"NZL","New Zealand","_T","Total","F07","Engineering, manufacturing and construction","ISCED11_7","Master’s or equivalent level","_T","Total","2021","2021",991,,
"HUN","Hungary","F","Female","F04","Business, administration and law","ISCED11_6","Bachelor’s or equivalent level","_T","Total","2021","2021",5653,,
"CZE","Czechia","F","Female","F10","Services","ISCED11_7","Master’s or equivalent level","_T","Total","2021","2021",792,,
"BEL","Belgium","M","Male","F09","Health and welfare","ISCED11_7","Master’s or equivalent level","_T","Total","2021","2021",3318,,
"ITA","Italy","_T","Total","F08","Agriculture, forestry, fisheries and veterinary","ISCED11_7","Master’s or equivalent level","_T","Total","2021","2021",4033,,
"DEU","Germany","F","Female","F07","Engineering, manufacturing and construction","ISCED11_7","Master’s or equivalent level","_T","Total","2021","2021",11083,,
"HUN","Hungary","F","Female","F01","Education","ISCED11_7","Master’s or equivalent level","_T","Total","2021","2021",2125,,
"NZL","New Zealand","M","Male","F07","Engineering, manufacturing and construction","ISCED11_7","Master’s or equivalent level","_T","Total","2021","2021",620,,
"NZL","New Zealand","_T","Total","F03","Social sciences, journalism and information","ISCED11_7","Master’s or equivalent level","_T","Total","2021","2021",948,,
"CAN","Canada","M","Male","F02","Arts and humanities","ISCED11_7","Master’s or equivalent level","_T","Total","2021","2021",1320,,
"DEU","Germany","_T","Total","F01","Education","ISCED11_6","Bachelor’s or equivalent level","_T","Total","2021","2021",42549,,
"LTU","Lithuania","F","Female","F02","Arts and humanities","ISCED11_7","Master’s or equivalent level","_T","Total","2021","2021",354,,
"SWE","Sweden","F","Female","F03","Social sciences, journalism and information","ISCED11_6","Bachelor’s or equivalent level","_T","Total","2021","2021",4944,,
"CAN","Canada","M","Male","F05","Natural sciences, mathematics and statistics","ISCED11_6","Bachelor’s or equivalent level","_T","Total","2021","2021",10788,,
"FIN","Finland","M","Male","F05","Natural sciences, mathematics and statistics","ISCED11_6","Bachelor’s or equivalent level","_T","Total","2021","2021",443,,
"AUS","Australia","_T","Total","F10","Services","ISCED11_6","Bachelor’s or equivalent level","_T","Total","2021","2021",2429,,
"LVA","Latvia","M","Male","F03","Social sciences, journalism and information","ISCED11_7","Master’s or equivalent level","_T","Total","2021","2021",81,,
"ISR","Israel","F","Female","F01","Education","ISCED11_7","Master’s or equivalent level","_T","Total","2021","2021",3603,,
"CZE","Czechia","_T","Total","F03","Social sciences, journalism and information","ISCED11_7","Master’s or equivalent level","_T","Total","2021","2021",3436,,
"NOR","Norway","M","Male","F02","Arts and humanities","ISCED11_7","Master’s or equivalent level","_T","Total","2021","2021",584,,
"KOR","Korea","M","Male","F06","Information and Communication Technologies (ICTs)","ISCED11_7","Master’s or equivalent level","_T","Total","2021","2021",2093,,
"FIN","Finland","_T","Total","F05","Natural sciences, mathematics and statistics","ISCED11_6","Bachelor’s or equivalent level","_T","Total","2021","2021",1224,,
"CZE","Czechia","M","Male","F04","Business, administration and law","ISCED11_7","Master’s or equivalent level","_T","Total","2021","2021",2035,,
"LVA","Latvia","M","Male","F03","Social sciences, journalism and information","ISCED11_6","Bachelor’s or equivalent level","_T","Total","2021","2021",234,,
"SWE","Sweden","F","Female","F03","Social sciences, journalism and information","ISCED11_7","Master’s or equivalent level","_T","Total","2021","2021",2292,,
"AUS","Australia","F","Female","F08","Agriculture, forestry, fisheries and veterinary","ISCED11_6","Bachelor’s or equivalent level","_T","Total","2021","2021",1149,,
"ISR","Israel","F","Female","F01","Education","ISCED11_6","Bachelor’s or equivalent level","_T","Total","2021","2021",10585,,
"DNK","Denmark","_T","Total","F01","Education","ISCED11_7","Master’s or equivalent level","_T","Total","2021","2021",1125,,
"POL","Poland","_T","Total","F02","Arts and humanities","ISCED11_7","Master’s or equivalent level","_T","Total","2021","2021",9678,,
"DNK","Denmark","F","Female","F07","Engineering, manufacturing and construction","ISCED11_6","Bachelor’s or equivalent level","_T","Total","2021","2021",1308,,
"AUT","Austria","M","Male","F09","Health and welfare","ISCED11_6","Bachelor’s or equivalent level","_T","Total","2021","2021",931,,
"AUT","Austria","_T","Total","F10","Services","ISCED11_6","Bachelor’s or equivalent level","_T","Total","2021","2021",657,,
"FRA","France","F","Female","F03","Social sciences, journalism and information","ISCED11_6","Bachelor’s or equivalent level","_T","Total","2021","2021",22791,,
"NLD","Netherlands","_T","Total","F10","Services","ISCED11_6","Bachelor’s or equivalent level","_T","Total","2021","2021",7135,,
"ITA","Italy","M","Male","F06","Information and Communication Technologies (ICTs)","ISCED11_7","Master’s or equivalent level","_T","Total","2021","2021",1605,,
"ITA","Italy","M","Male","F06","Information and Communication Technologies (ICTs)","ISCED11_6","Bachelor’s or equivalent level","_T","Total","2021","2021",3168,,
"ISL","Iceland","_T","Total","F08","Agriculture, forestry, fisheries and veterinary","ISCED11_7","Master’s or equivalent level","_T","Total","2021","2021",2,,
"NZL","New Zealand","M","Male","F09","Health and welfare","ISCED11_6","Bachelor’s or equivalent level","_T","Total","2021","2021",1649,,
"DNK","Denmark","_T","Total","F05","Natural sciences, mathematics and statistics","ISCED11_6","Bachelor’s or equivalent level","_T","Total","2021","2021",2068,,
"POL","Poland","M","Male","F02","Arts and humanities","ISCED11_7","Master’s or equivalent level","_T","Total","2021","2021",2802,,
"SWE","Sweden","F","Female","F04","Business, administration and law","ISCED11_7","Master’s or equivalent level","_T","Total","2021","2021",2883,,
"KOR","Korea","_T","Total","F06","Information and Communication Technologies (ICTs)","ISCED11_7","Master’s or equivalent level","_T","Total","2021","2021",2614,,
"AUT","Austria","_T","Total","F09","Health and welfare","ISCED11_6","Bachelor’s or equivalent level","_T","Total","2021","2021",4188,,
"JPN","Japan","_T","Total","F06","Information and Communication Technologies (ICTs)","ISCED11_7","Master’s or equivalent level","_T","Total","2021","2021",,"k","Data included in another category"
"ISR","Israel","F","Female","F04","Business, administration and law","ISCED11_7","Master’s or equivalent level","_T","Total","2021","2021",5391,,
"LUX","Luxembourg","M","Male","F06","Information and Communication Technologies (ICTs)","ISCED11_6","Bachelor’s or equivalent level","_T","Total","2021","2021",44,,
"ISR","Israel","F","Female","F03","Social sciences, journalism and information","ISCED11_6","Bachelor’s or equivalent level","_T","Total","2021","2021",7389,,
"POL","Poland","M","Male","F02","Arts and humanities","ISCED11_6","Bachelor’s or equivalent level","_T","Total","2021","2021",4929,,
"FRA","France","F","Female","F04","Business, administration and law","ISCED11_6","Bachelor’s or equivalent level","_T","Total","2021","2021",61113,,
"ESP","Spain","F","Female","F03","Social sciences, journalism and information","ISCED11_7","Master’s or equivalent level","_T","Total","2021","2021",8986,,
"CAN","Canada","F","Female","F10","Services","ISCED11_7","Master’s or equivalent level","_T","Total","2021","2021",471,,
"CHL","Chile","F","Female","F04","Business, administration and law","ISCED11_7","Master’s or equivalent level","_T","Total","2021","2021",9260,,
"COL","Colombia","F","Female","F01","Education","ISCED11_6","Bachelor’s or equivalent level","_T","Total","2021","2021",15670,,
"MEX","Mexico","_T","Total","F06","Information and Communication Technologies (ICTs)","ISCED11_7","Master’s or equivalent level","_T","Total","2021","2021",3714,,
"DNK","Denmark","_T","Total","F04","Business, administration and law","ISCED11_7","Master’s or equivalent level","_T","Total","2021","2021",6490,,
"ESP","Spain","F","Female","F03","Social sciences, journalism and information","ISCED11_6","Bachelor’s or equivalent level","_T","Total","2021","2021",14907,,
"ISR","Israel","F","Female","F04","Business, administration and law","ISCED11_6","Bachelor’s or equivalent level","_T","Total","2021","2021",5826,,
"LUX","Luxembourg","_T","Total","F06","Information and Communication Technologies (ICTs)","ISCED11_6","Bachelor’s or equivalent level","_T","Total","2021","2021",48,,
"LUX","Luxembourg","_T","Total","F06","Information and Communication Technologies (ICTs)","ISCED11_7","Master’s or equivalent level","_T","Total","2021","2021",35,,
"FIN","Finland","_T","Total","F04","Business, administration and law","ISCED11_7","Master’s or equivalent level","_T","Total","2021","2021",4246,,
"CHL","Chile","_T","Total","F05","Natural sciences, mathematics and statistics","ISCED11_7","Master’s or equivalent level","_T","Total","2021","2021",1388,,
"NLD","Netherlands","_T","Total","F07","Engineering, manufacturing and construction","ISCED11_7","Master’s or equivalent level","_T","Total","2021","2021",4919,,
"ISR","Israel","F","Female","F07","Engineering, manufacturing and construction","ISCED11_6","Bachelor’s or equivalent level","_T","Total","2021","2021",2076,,
"MEX","Mexico","_T","Total","F06","Information and Communication Technologies (ICTs)","ISCED11_6","Bachelor’s or equivalent level","_T","Total","2021","2021",32698,,
"AUT","Austria","M","Male","F02","Arts and humanities","ISCED11_7","Master’s or equivalent level","_T","Total","2021","2021",769,,
"NLD","Netherlands","F","Female","F08","Agriculture, forestry, fisheries and veterinary","ISCED11_6","Bachelor’s or equivalent level","_T","Total","2021","2021",578,,
"CZE","Czechia","_T","Total","F05","Natural sciences, mathematics and statistics","ISCED11_6","Bachelor’s or equivalent level","_T","Total","2021","2021",2036,,
"NLD","Netherlands","M","Male","F09","Health and welfare","ISCED11_6","Bachelor’s or equivalent level","_T","Total","2021","2021",4208,,
"FIN","Finland","F","Female","F07","Engineering, manufacturing and construction","ISCED11_6","Bachelor’s or equivalent level","_T","Total","2021","2021",1475,,
"SWE","Sweden","F","Female","F01","Education","ISCED11_7","Master’s or equivalent level","_T","Total","2021","2021",4147,,
"CZE","Czechia","_T","Total","F01","Education","ISCED11_7","Master’s or equivalent level","_T","Total","2021","2021",4045,,
"NOR","Norway","M","Male","F02","Arts and humanities","ISCED11_6","Bachelor’s or equivalent level","_T","Total","2021","2021",1307,,
"AUS","Australia","M","Male","F09","Health and welfare","ISCED11_6","Bachelor’s or equivalent level","_T","Total","2021","2021",13243,,
"ISR","Israel","F","Female","F03","Social sciences, journalism and information","ISCED11_7","Master’s or equivalent level","_T","Total","2021","2021",2114,,
"CZE","Czechia","M","Male","F05","Natural sciences, mathematics and statistics","ISCED11_6","Bachelor’s or equivalent level","_T","Total","2021","2021",780,,
"PRT","Portugal","_T","Total","F02","Arts and humanities","ISCED11_7","Master’s or equivalent level","_T","Total","2021","2021",1874,,
"AUT","Austria","F","Female","F08","Agriculture, forestry, fisheries and veterinary","ISCED11_6","Bachelor’s or equivalent level","_T","Total","2021","2021",88,,
"JPN","Japan","M","Male","F06","Information and Communication Technologies (ICTs)","ISCED11_7","Master’s or equivalent level","_T","Total","2021","2021",,"k","Data included in another category"
"AUS","Australia","M","Male","F10","Services","ISCED11_6","Bachelor’s or equivalent level","_T","Total","2021","2021",1315,,
"CHL","Chile","F","Female","F03","Social sciences, journalism and information","ISCED11_7","Master’s or equivalent level","_T","Total","2021","2021",2406,,
"FRA","France","F","Female","F09","Health and welfare","ISCED11_7","Master’s or equivalent level","_T","Total","2021","2021",31885,,
"SVK","Slovak Republic","_T","Total","F01","Education","ISCED11_6","Bachelor’s or equivalent level","_T","Total","2021","2021",2874,,
"LTU","Lithuania","_T","Total","F01","Education","ISCED11_6","Bachelor’s or equivalent level","_T","Total","2021","2021",1128,,
"AUT","Austria","M","Male","F03","Social sciences, journalism and information","ISCED11_6","Bachelor’s or equivalent level","_T","Total","2021","2021",1168,,
"FRA","France","F","Female","F07","Engineering, manufacturing and construction","ISCED11_6","Bachelor’s or equivalent level","_T","Total","2021","2021",5928,,
"NOR","Norway","_T","Total","F02","Arts and humanities","ISCED11_7","Master’s or equivalent level","_T","Total","2021","2021",1401,,
"AUS","Australia","_T","Total","F06","Information and Communication Technologies (ICTs)","ISCED11_7","Master’s or equivalent level","_T","Total","2021","2021",15128,,
"POL","Poland","F","Female","F10","Services","ISCED11_7","Master’s or equivalent level","_T","Total","2021","2021",4335,,
"CHL","Chile","F","Female","F07","Engineering, manufacturing and construction","ISCED11_7","Master’s or equivalent level","_T","Total","2021","2021",758,,
"COL","Colombia","F","Female","F04","Business, administration and law","ISCED11_6","Bachelor’s or equivalent level","_T","Total","2021","2021",61968,,
"LVA","Latvia","F","Female","F08","Agriculture, forestry, fisheries and veterinary","ISCED11_6","Bachelor’s or equivalent level","_T","Total","2021","2021",43,,
"NOR","Norway","M","Male","F07","Engineering, manufacturing and construction","ISCED11_6","Bachelor’s or equivalent level","_T","Total","2021","2021",1869,,
"BEL","Belgium","M","Male","F07","Engineering, manufacturing and construction","ISCED11_7","Master’s or equivalent level","_T","Total","2021","2021",4175,,
"EST","Estonia","_T","Total","F08","Agriculture, forestry, fisheries and veterinary","ISCED11_7","Master’s or equivalent level","_T","Total","2021","2021",83,,
"POL","Poland","_T","Total","F04","Business, administration and law","ISCED11_6","Bachelor’s or equivalent level","_T","Total","2021","2021",69810,,
"ESP","Spain","F","Female","F07","Engineering, manufacturing and construction","ISCED11_7","Master’s or equivalent level","_T","Total","2021","2021",5575,,
"CAN","Canada","_T","Total","F04","Business, administration and law","ISCED11_7","Master’s or equivalent level","_T","Total","2021","2021",20385,,
"SVK","Slovak Republic","_T","Total","F04","Business, administration and law","ISCED11_6","Bachelor’s or equivalent level","_T","Total","2021","2021",3524,,
"BEL","Belgium","_T","Total","F07","Engineering, manufacturing and construction","ISCED11_7","Master’s or equivalent level","_T","Total","2021","2021",5893,,
"TUR","Türkiye","F","Female","F02","Arts and humanities","ISCED11_6","Bachelor’s or equivalent level","_T","Total","2021","2021",51912,,
"FRA","France","_T","Total","F05","Natural sciences, mathematics and statistics","ISCED11_6","Bachelor’s or equivalent level","_T","Total","2021","2021",29856,,
"AUT","Austria","_T","Total","F03","Social sciences, journalism and information","ISCED11_6","Bachelor’s or equivalent level","_T","Total","2021","2021",3747,,
"COL","Colombia","M","Male","F08","Agriculture, forestry, fisheries and veterinary","ISCED11_7","Master’s or equivalent level","_T","Total","2021","2021",331,,
"JPN","Japan","M","Male","F10","Services","ISCED11_6","Bachelor’s or equivalent level","_T","Total","2021","2021",1490,"w","Includes data from another category"
"NOR","Norway","_T","Total","F07","Engineering, manufacturing and construction","ISCED11_6","Bachelor’s or equivalent level","_T","Total","2021","2021",2492,,
"NLD","Netherlands","M","Male","F02","Arts and humanities","ISCED11_7","Master’s or equivalent level","_T","Total","2021","2021",2039,,
"NZL","New Zealand","_T","Total","F02","Arts and humanities","ISCED11_7","Master’s or equivalent level","_T","Total","2021","2021",486,,
"POL","Poland","_T","Total","F07","Engineering, manufacturing and construction","ISCED11_6","Bachelor’s or equivalent level","_T","Total","2021","2021",30890,,
"LTU","Lithuania","F","Female","F04","Business, administration and law","ISCED11_7","Master’s or equivalent level","_T","Total","2021","2021",1274,,
"ITA","Italy","M","Male","F08","Agriculture, forestry, fisheries and veterinary","ISCED11_6","Bachelor’s or equivalent level","_T","Total","2021","2021",2894,,
"NOR","Norway","_T","Total","F04","Business, administration and law","ISCED11_6","Bachelor’s or equivalent level","_T","Total","2021","2021",6637,,
"ESP","Spain","_T","Total","F05","Natural sciences, mathematics and statistics","ISCED11_7","Master’s or equivalent level","_T","Total","2021","2021",6984,,
"CHE","Switzerland","F","Female","F02","Arts and humanities","ISCED11_6","Bachelor’s or equivalent level","_T","Total","2021","2021",2383,,
"PRT","Portugal","F","Female","F10","Services","ISCED11_7","Master’s or equivalent level","_T","Total","2021","2021",381,,
"ISL","Iceland","F","Female","F01","Education","ISCED11_6","Bachelor’s or equivalent level","_T","Total","2021","2021",324,,
"ISL","Iceland","F","Female","F05","Natural sciences, mathematics and statistics","ISCED11_7","Master’s or equivalent level","_T","Total","2021","2021",48,,
"DEU","Germany","F","Female","F09","Health and welfare","ISCED11_7","Master’s or equivalent level","_T","Total","2021","2021",12372,,
"ESP","Spain","F","Female","F04","Business, administration and law","ISCED11_7","Master’s or equivalent level","_T","Total","2021","2021",14906,,
"TUR","Türkiye","M","Male","F08","Agriculture, forestry, fisheries and veterinary","ISCED11_7","Master’s or equivalent level","_T","Total","2021","2021",2472,,
"LVA","Latvia","M","Male","F10","Services","ISCED11_6","Bachelor’s or equivalent level","_T","Total","2021","2021",275,,
"BRA","Brazil","F","Female","F01","Education","ISCED11_7","Master’s or equivalent level","_T","Total","2021","2021",4945,,
"ITA","Italy","_T","Total","F08","Agriculture, forestry, fisheries and veterinary","ISCED11_6","Bachelor’s or equivalent level","_T","Total","2021","2021",5512,,
"EST","Estonia","M","Male","F08","Agriculture, forestry, fisheries and veterinary","ISCED11_6","Bachelor’s or equivalent level","_T","Total","2021","2021",29,,
"NZL","New Zealand","M","Male","F02","Arts and humanities","ISCED11_7","Master’s or equivalent level","_T","Total","2021","2021",177,,
"NOR","Norway","M","Male","F04","Business, administration and law","ISCED11_6","Bachelor’s or equivalent level","_T","Total","2021","2021",3213,,
"LUX","Luxembourg","_T","Total","F09","Health and welfare","ISCED11_7","Master’s or equivalent level","_T","Total","2021","2021",11,,
"ESP","Spain","M","Male","F08","Agriculture, forestry, fisheries and veterinary","ISCED11_7","Master’s or equivalent level","_T","Total","2021","2021",844,,
"ISL","Iceland","F","Female","F07","Engineering, manufacturing and construction","ISCED11_7","Master’s or equivalent level","_T","Total","2021","2021",41,,
"POL","Poland","M","Male","F10","Services","ISCED11_6","Bachelor’s or equivalent level","_T","Total","2021","2021",8784,,
"BEL","Belgium","M","Male","F04","Business, administration and law","ISCED11_7","Master’s or equivalent level","_T","Total","2021","2021",4896,,
"LVA","Latvia","M","Male","F07","Engineering, manufacturing and construction","ISCED11_7","Master’s or equivalent level","_T","Total","2021","2021",315,,
"AUS","Australia","M","Male","F03","Social sciences, journalism and information","ISCED11_6","Bachelor’s or equivalent level","_T","Total","2021","2021",6846,,
"CZE","Czechia","_T","Total","F07","Engineering, manufacturing and construction","ISCED11_7","Master’s or equivalent level","_T","Total","2021","2021",4315,,
"TUR","Türkiye","_T","Total","F08","Agriculture, forestry, fisheries and veterinary","ISCED11_7","Master’s or equivalent level","_T","Total","2021","2021",4043,,
"HUN","Hungary","F","Female","F05","Natural sciences, mathematics and statistics","ISCED11_7","Master’s or equivalent level","_T","Total","2021","2021",351,,
"PRT","Portugal","F","Female","F07","Engineering, manufacturing and construction","ISCED11_6","Bachelor’s or equivalent level","_T","Total","2021","2021",2856,,
"LTU","Lithuania","_T","Total","F05","Natural sciences, mathematics and statistics","ISCED11_7","Master’s or equivalent level","_T","Total","2021","2021",332,,
"LTU","Lithuania","F","Female","F07","Engineering, manufacturing and construction","ISCED11_7","Master’s or equivalent level","_T","Total","2021","2021",368,,
"HUN","Hungary","F","Female","F02","Arts and humanities","ISCED11_6","Bachelor’s or equivalent level","_T","Total","2021","2021",2828,,
"KOR","Korea","_T","Total","F10","Services","ISCED11_6","Bachelor’s or equivalent level","_T","Total","2021","2021",27456,,
"ISR","Israel","F","Female","F02","Arts and humanities","ISCED11_7","Master’s or equivalent level","_T","Total","2021","2021",1196,,
"CHE","Switzerland","F","Female","F01","Education","ISCED11_7","Master’s or equivalent level","_T","Total","2021","2021",2436,,
"NZL","New Zealand","_T","Total","F07","Engineering, manufacturing and construction","ISCED11_6","Bachelor’s or equivalent level","_T","Total","2021","2021",3867,,
"BRA","Brazil","_T","Total","F08","Agriculture, forestry, fisheries and veterinary","ISCED11_6","Bachelor’s or equivalent level","_T","Total","2021","2021",31843,,
"USA","United States","F","Female","F01","Education","ISCED11_6","Bachelor’s or equivalent level","_T","Total","2021","2021",74013,,
"JPN","Japan","_T","Total","F08","Agriculture, forestry, fisheries and veterinary","ISCED11_6","Bachelor’s or equivalent level","_T","Total","2021","2021",16680,"w","Includes data from another category"
"FRA","France","F","Female","F02","Arts and humanities","ISCED11_6","Bachelor’s or equivalent level","_T","Total","2021","2021",33426,,
"CAN","Canada","_T","Total","F07","Engineering, manufacturing and construction","ISCED11_7","Master’s or equivalent level","_T","Total","2021","2021",10377,,
"CHL","Chile","F","Female","F09","Health and welfare","ISCED11_6","Bachelor’s or equivalent level","_T","Total","2021","2021",21513,,
"POL","Poland","F","Female","F09","Health and welfare","ISCED11_7","Master’s or equivalent level","_T","Total","2021","2021",16396,,
"POL","Poland","F","Female","F10","Services","ISCED11_6","Bachelor’s or equivalent level","_T","Total","2021","2021",13306,,
"CZE","Czechia","F","Female","F06","Information and Communication Technologies (ICTs)","ISCED11_6","Bachelor’s or equivalent level","_T","Total","2021","2021",387,,
"NLD","Netherlands","_T","Total","F03","Social sciences, journalism and information","ISCED11_6","Bachelor’s or equivalent level","_T","Total","2021","2021",15288,,
"GBR","United Kingdom","F","Female","F01","Education","ISCED11_6","Bachelor’s or equivalent level","_T","Total","2021","2021",11801,,
"NLD","Netherlands","F","Female","F10","Services","ISCED11_7","Master’s or equivalent level","_T","Total","2021","2021",512,,
"NZL","New Zealand","M","Male","F07","Engineering, manufacturing and construction","ISCED11_6","Bachelor’s or equivalent level","_T","Total","2021","2021",2578,,
"JPN","Japan","F","Female","F04","Business, administration and law","ISCED11_7","Master’s or equivalent level","_T","Total","2021","2021",3584,"w","Includes data from another category"
"USA","United States","M","Male","F03","Social sciences, journalism and information","ISCED11_7","Master’s or equivalent level","_T","Total","2021","2021",19679,,
"TUR","Türkiye","F","Female","F05","Natural sciences, mathematics and statistics","ISCED11_7","Master’s or equivalent level","_T","Total","2021","2021",2288,,
"EST","Estonia","F","Female","F01","Education","ISCED11_7","Master’s or equivalent level","_T","Total","2021","2021",449,,
"GRC","Greece","F","Female","F05","Natural sciences, mathematics and statistics","ISCED11_6","Bachelor’s or equivalent level","_T","Total","2021","2021",2694,,
"DNK","Denmark","M","Male","F01","Education","ISCED11_6","Bachelor’s or equivalent level","_T","Total","2021","2021",1118,,
"GBR","United Kingdom","F","Female","F01","Education","ISCED11_7","Master’s or equivalent level","_T","Total","2021","2021",33708,,
"CHE","Switzerland","F","Female","F05","Natural sciences, mathematics and statistics","ISCED11_6","Bachelor’s or equivalent level","_T","Total","2021","2021",1227,,
"AUT","Austria","M","Male","F07","Engineering, manufacturing and construction","ISCED11_6","Bachelor’s or equivalent level","_T","Total","2021","2021",3299,,
"SVK","Slovak Republic","F","Female","F09","Health and welfare","ISCED11_6","Bachelor’s or equivalent level","_T","Total","2021","2021",2114,,
"CAN","Canada","M","Male","F09","Health and welfare","ISCED11_6","Bachelor’s or equivalent level","_T","Total","2021","2021",3789,,
"TUR","Türkiye","F","Female","F05","Natural sciences, mathematics and statistics","ISCED11_6","Bachelor’s or equivalent level","_T","Total","2021","2021",9541,,
"AUT","Austria","F","Female","F06","Information and Communication Technologies (ICTs)","ISCED11_7","Master’s or equivalent level","_T","Total","2021","2021",238,,
"BRA","Brazil","M","Male","F08","Agriculture, forestry, fisheries and veterinary","ISCED11_6","Bachelor’s or equivalent level","_T","Total","2021","2021",15333,,
"NOR","Norway","F","Female","F10","Services","ISCED11_6","Bachelor’s or equivalent level","_T","Total","2021","2021",871,,
"SWE","Sweden","F","Female","F09","Health and welfare","ISCED11_6","Bachelor’s or equivalent level","_T","Total","2021","2021",8684,,
