"COUNTRY","Country","ISC11A","ISCED 2011 A education level","SEX","Gender","AGE","Age","FIELD","Field","MEASURE","Measure","INDICATOR","INDICATOR","YEAR","Reference year","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"PRT","Portugal","L6","Bachelor’s or equivalent education","T","Total","Y25T64","25-64 years","F0913T0917","Health (Nursing and associate health fields)","VALUE","Value","NEAC_RATE_INACTIVITY","Inactivity rate","9999","Latest available year","PC","Percentage","0","Units","2021","2021",,"m","Missing data"
"PRT","Portugal","L7T8","Master’s, Doctoral or equivalent education","T","Total","Y25T64","25-64 years","F0913T0917","Health (Nursing and associate health fields)","VALUE","Value","NEAC_RATE_INACTIVITY","Inactivity rate","9999","Latest available year","PC","Percentage","0","Units","2021","2021",,"m","Missing data"
"PRT","Portugal","L5T8","Tertiary education","T","Total","Y25T64","25-64 years","F05T07","Science, technology, engineering, and mathematics (STEM)","VALUE","Value","NEAC_RATE_EMPLOYMENT","Employment rate","9999","Latest available year","PC","Percentage","0","Units","2021","2021",88.481964,,
"PRT","Portugal","L5","Short-cycle tertiary education","T","Total","Y25T64","25-64 years","F05T07","Science, technology, engineering, and mathematics (STEM)","VALUE","Value","NEAC_RATE_EMPLOYMENT","Employment rate","9999","Latest available year","PC","Percentage","0","Units","2021","2021",,"m","Missing data"
"PRT","Portugal","L6","Bachelor’s or equivalent education","T","Total","Y25T64","25-64 years","F05T07","Science, technology, engineering, and mathematics (STEM)","VALUE","Value","NEAC_RATE_EMPLOYMENT","Employment rate","9999","Latest available year","PC","Percentage","0","Units","2021","2021",80.448448,,
"PRT","Portugal","L7T8","Master’s, Doctoral or equivalent education","T","Total","Y25T64","25-64 years","F05T07","Science, technology, engineering, and mathematics (STEM)","VALUE","Value","NEAC_RATE_EMPLOYMENT","Employment rate","9999","Latest available year","PC","Percentage","0","Units","2021","2021",91.803047,,
"PRT","Portugal","L5T8","Tertiary education","T","Total","Y25T64","25-64 years","F05T07","Science, technology, engineering, and mathematics (STEM)","VALUE","Value","NEAC_RATE_UNEMPLOYMENT","Unemployment rate","9999","Latest available year","PC","Percentage","0","Units","2021","2021",3.4289238,,
"PRT","Portugal","L5","Short-cycle tertiary education","T","Total","Y25T64","25-64 years","F05T07","Science, technology, engineering, and mathematics (STEM)","VALUE","Value","NEAC_RATE_UNEMPLOYMENT","Unemployment rate","9999","Latest available year","PC","Percentage","0","Units","2021","2021",,"m","Missing data"
"PRT","Portugal","L6","Bachelor’s or equivalent education","T","Total","Y25T64","25-64 years","F05T07","Science, technology, engineering, and mathematics (STEM)","VALUE","Value","NEAC_RATE_UNEMPLOYMENT","Unemployment rate","9999","Latest available year","PC","Percentage","0","Units","2021","2021",3.6542933,,
"PRT","Portugal","L7T8","Master’s, Doctoral or equivalent education","T","Total","Y25T64","25-64 years","F05T07","Science, technology, engineering, and mathematics (STEM)","VALUE","Value","NEAC_RATE_UNEMPLOYMENT","Unemployment rate","9999","Latest available year","PC","Percentage","0","Units","2021","2021",3.3906543,,
"PRT","Portugal","L5T8","Tertiary education","T","Total","Y25T64","25-64 years","F05T07","Science, technology, engineering, and mathematics (STEM)","VALUE","Value","NEAC_RATE_INACTIVITY","Inactivity rate","9999","Latest available year","PC","Percentage","0","Units","2021","2021",8.3763304,,
"PRT","Portugal","L5","Short-cycle tertiary education","T","Total","Y25T64","25-64 years","F05T07","Science, technology, engineering, and mathematics (STEM)","VALUE","Value","NEAC_RATE_INACTIVITY","Inactivity rate","9999","Latest available year","PC","Percentage","0","Units","2021","2021",,"m","Missing data"
"PRT","Portugal","L6","Bachelor’s or equivalent education","T","Total","Y25T64","25-64 years","F05T07","Science, technology, engineering, and mathematics (STEM)","VALUE","Value","NEAC_RATE_INACTIVITY","Inactivity rate","9999","Latest available year","PC","Percentage","0","Units","2021","2021",16.500229,,
"PRT","Portugal","L7T8","Master’s, Doctoral or equivalent education","T","Total","Y25T64","25-64 years","F05T07","Science, technology, engineering, and mathematics (STEM)","VALUE","Value","NEAC_RATE_INACTIVITY","Inactivity rate","9999","Latest available year","PC","Percentage","0","Units","2021","2021",4.9749804,,
"SVK","Slovak Republic","L5T8","Tertiary education","T","Total","Y25T64","25-64 years","F01","Education","VALUE","Value","NEAC_RATE_EMPLOYMENT","Employment rate","9999","Latest available year","PC","Percentage","0","Units","2021","2021",89.022652,,
"SVK","Slovak Republic","L5","Short-cycle tertiary education","T","Total","Y25T64","25-64 years","F01","Education","VALUE","Value","NEAC_RATE_EMPLOYMENT","Employment rate","9999","Latest available year","PC","Percentage","0","Units","2021","2021",,"c","Data below the publication limit"
"SVK","Slovak Republic","L6","Bachelor’s or equivalent education","T","Total","Y25T64","25-64 years","F01","Education","VALUE","Value","NEAC_RATE_EMPLOYMENT","Employment rate","9999","Latest available year","PC","Percentage","0","Units","2021","2021",69.892159,,
"SVK","Slovak Republic","L7T8","Master’s, Doctoral or equivalent education","T","Total","Y25T64","25-64 years","F01","Education","VALUE","Value","NEAC_RATE_EMPLOYMENT","Employment rate","9999","Latest available year","PC","Percentage","0","Units","2021","2021",92.300003,,
"SVK","Slovak Republic","L5T8","Tertiary education","T","Total","Y25T64","25-64 years","F01","Education","VALUE","Value","NEAC_RATE_UNEMPLOYMENT","Unemployment rate","9999","Latest available year","PC","Percentage","0","Units","2021","2021",1.9170655,,
"SVK","Slovak Republic","L5","Short-cycle tertiary education","T","Total","Y25T64","25-64 years","F01","Education","VALUE","Value","NEAC_RATE_UNEMPLOYMENT","Unemployment rate","9999","Latest available year","PC","Percentage","0","Units","2021","2021",,"c","Data below the publication limit"
"SVK","Slovak Republic","L6","Bachelor’s or equivalent education","T","Total","Y25T64","25-64 years","F01","Education","VALUE","Value","NEAC_RATE_UNEMPLOYMENT","Unemployment rate","9999","Latest available year","PC","Percentage","0","Units","2021","2021",,"c","Data below the publication limit"
"SVK","Slovak Republic","L7T8","Master’s, Doctoral or equivalent education","T","Total","Y25T64","25-64 years","F01","Education","VALUE","Value","NEAC_RATE_UNEMPLOYMENT","Unemployment rate","9999","Latest available year","PC","Percentage","0","Units","2021","2021",,"c","Data below the publication limit"
"SVK","Slovak Republic","L5T8","Tertiary education","T","Total","Y25T64","25-64 years","F01","Education","VALUE","Value","NEAC_RATE_INACTIVITY","Inactivity rate","9999","Latest available year","PC","Percentage","0","Units","2021","2021",9.2373724,,
"SVK","Slovak Republic","L5","Short-cycle tertiary education","T","Total","Y25T64","25-64 years","F01","Education","VALUE","Value","NEAC_RATE_INACTIVITY","Inactivity rate","9999","Latest available year","PC","Percentage","0","Units","2021","2021",,"m","Missing data"
"SVK","Slovak Republic","L6","Bachelor’s or equivalent education","T","Total","Y25T64","25-64 years","F01","Education","VALUE","Value","NEAC_RATE_INACTIVITY","Inactivity rate","9999","Latest available year","PC","Percentage","0","Units","2021","2021",25.352114,,
"SVK","Slovak Republic","L7T8","Master’s, Doctoral or equivalent education","T","Total","Y25T64","25-64 years","F01","Education","VALUE","Value","NEAC_RATE_INACTIVITY","Inactivity rate","9999","Latest available year","PC","Percentage","0","Units","2021","2021",6.5851202,,
"SVK","Slovak Republic","L5T8","Tertiary education","T","Total","Y25T64","25-64 years","F02","Arts and humanities","VALUE","Value","NEAC_RATE_EMPLOYMENT","Employment rate","9999","Latest available year","PC","Percentage","0","Units","2021","2021",80.609352,,
"SVK","Slovak Republic","L5","Short-cycle tertiary education","T","Total","Y25T64","25-64 years","F02","Arts and humanities","VALUE","Value","NEAC_RATE_EMPLOYMENT","Employment rate","9999","Latest available year","PC","Percentage","0","Units","2021","2021",,"m","Missing data"
"SVK","Slovak Republic","L6","Bachelor’s or equivalent education","T","Total","Y25T64","25-64 years","F02","Arts and humanities","VALUE","Value","NEAC_RATE_EMPLOYMENT","Employment rate","9999","Latest available year","PC","Percentage","0","Units","2021","2021",66.403801,"r","Data below a reliability threshold"
"SVK","Slovak Republic","L7T8","Master’s, Doctoral or equivalent education","T","Total","Y25T64","25-64 years","F02","Arts and humanities","VALUE","Value","NEAC_RATE_EMPLOYMENT","Employment rate","9999","Latest available year","PC","Percentage","0","Units","2021","2021",82.838257,,
"SVK","Slovak Republic","L5T8","Tertiary education","T","Total","Y25T64","25-64 years","F02","Arts and humanities","VALUE","Value","NEAC_RATE_UNEMPLOYMENT","Unemployment rate","9999","Latest available year","PC","Percentage","0","Units","2021","2021",8.4252501,,
"SVK","Slovak Republic","L5","Short-cycle tertiary education","T","Total","Y25T64","25-64 years","F02","Arts and humanities","VALUE","Value","NEAC_RATE_UNEMPLOYMENT","Unemployment rate","9999","Latest available year","PC","Percentage","0","Units","2021","2021",,"m","Missing data"
"SVK","Slovak Republic","L6","Bachelor’s or equivalent education","T","Total","Y25T64","25-64 years","F02","Arts and humanities","VALUE","Value","NEAC_RATE_UNEMPLOYMENT","Unemployment rate","9999","Latest available year","PC","Percentage","0","Units","2021","2021",,"c","Data below the publication limit"
"SVK","Slovak Republic","L7T8","Master’s, Doctoral or equivalent education","T","Total","Y25T64","25-64 years","F02","Arts and humanities","VALUE","Value","NEAC_RATE_UNEMPLOYMENT","Unemployment rate","9999","Latest available year","PC","Percentage","0","Units","2021","2021",8.146739,,
"SVK","Slovak Republic","L5T8","Tertiary education","T","Total","Y25T64","25-64 years","F02","Arts and humanities","VALUE","Value","NEAC_RATE_INACTIVITY","Inactivity rate","9999","Latest available year","PC","Percentage","0","Units","2021","2021",11.974257,,
"SVK","Slovak Republic","L5","Short-cycle tertiary education","T","Total","Y25T64","25-64 years","F02","Arts and humanities","VALUE","Value","NEAC_RATE_INACTIVITY","Inactivity rate","9999","Latest available year","PC","Percentage","0","Units","2021","2021",,"m","Missing data"
"SVK","Slovak Republic","L7T8","Master’s, Doctoral or equivalent education","T","Total","Y25T64","25-64 years","F02","Arts and humanities","VALUE","Value","NEAC_RATE_INACTIVITY","Inactivity rate","9999","Latest available year","PC","Percentage","0","Units","2021","2021",9.8145723,,
"SVK","Slovak Republic","L5T8","Tertiary education","T","Total","Y25T64","25-64 years","F03","Social sciences, journalism and information","VALUE","Value","NEAC_RATE_EMPLOYMENT","Employment rate","9999","Latest available year","PC","Percentage","0","Units","2021","2021",88.552841,,
"SVK","Slovak Republic","L5","Short-cycle tertiary education","T","Total","Y25T64","25-64 years","F03","Social sciences, journalism and information","VALUE","Value","NEAC_RATE_EMPLOYMENT","Employment rate","9999","Latest available year","PC","Percentage","0","Units","2021","2021",,"m","Missing data"
"SVK","Slovak Republic","L6","Bachelor’s or equivalent education","T","Total","Y25T64","25-64 years","F03","Social sciences, journalism and information","VALUE","Value","NEAC_RATE_EMPLOYMENT","Employment rate","9999","Latest available year","PC","Percentage","0","Units","2021","2021",74.909142,,
"SVK","Slovak Republic","L7T8","Master’s, Doctoral or equivalent education","T","Total","Y25T64","25-64 years","F03","Social sciences, journalism and information","VALUE","Value","NEAC_RATE_EMPLOYMENT","Employment rate","9999","Latest available year","PC","Percentage","0","Units","2021","2021",89.943214,,
"SVK","Slovak Republic","L5T8","Tertiary education","T","Total","Y25T64","25-64 years","F03","Social sciences, journalism and information","VALUE","Value","NEAC_RATE_UNEMPLOYMENT","Unemployment rate","9999","Latest available year","PC","Percentage","0","Units","2021","2021",2.4724557,,
"SVK","Slovak Republic","L5","Short-cycle tertiary education","T","Total","Y25T64","25-64 years","F03","Social sciences, journalism and information","VALUE","Value","NEAC_RATE_UNEMPLOYMENT","Unemployment rate","9999","Latest available year","PC","Percentage","0","Units","2021","2021",,"m","Missing data"
"SVK","Slovak Republic","L6","Bachelor’s or equivalent education","T","Total","Y25T64","25-64 years","F03","Social sciences, journalism and information","VALUE","Value","NEAC_RATE_UNEMPLOYMENT","Unemployment rate","9999","Latest available year","PC","Percentage","0","Units","2021","2021",,"c","Data below the publication limit"
"SVK","Slovak Republic","L7T8","Master’s, Doctoral or equivalent education","T","Total","Y25T64","25-64 years","F03","Social sciences, journalism and information","VALUE","Value","NEAC_RATE_UNEMPLOYMENT","Unemployment rate","9999","Latest available year","PC","Percentage","0","Units","2021","2021",2.5095549,,
"SVK","Slovak Republic","L5T8","Tertiary education","T","Total","Y25T64","25-64 years","F03","Social sciences, journalism and information","VALUE","Value","NEAC_RATE_INACTIVITY","Inactivity rate","9999","Latest available year","PC","Percentage","0","Units","2021","2021",9.2022266,,
"SVK","Slovak Republic","L5","Short-cycle tertiary education","T","Total","Y25T64","25-64 years","F03","Social sciences, journalism and information","VALUE","Value","NEAC_RATE_INACTIVITY","Inactivity rate","9999","Latest available year","PC","Percentage","0","Units","2021","2021",,"m","Missing data"
"SVK","Slovak Republic","L7T8","Master’s, Doctoral or equivalent education","T","Total","Y25T64","25-64 years","F03","Social sciences, journalism and information","VALUE","Value","NEAC_RATE_INACTIVITY","Inactivity rate","9999","Latest available year","PC","Percentage","0","Units","2021","2021",7.741508,,
"SVK","Slovak Republic","L5T8","Tertiary education","T","Total","Y25T64","25-64 years","F04","Business, administration and law","VALUE","Value","NEAC_RATE_EMPLOYMENT","Employment rate","9999","Latest available year","PC","Percentage","0","Units","2021","2021",89.626793,,
"SVK","Slovak Republic","L5","Short-cycle tertiary education","T","Total","Y25T64","25-64 years","F04","Business, administration and law","VALUE","Value","NEAC_RATE_EMPLOYMENT","Employment rate","9999","Latest available year","PC","Percentage","0","Units","2021","2021",,"m","Missing data"
"SVK","Slovak Republic","L6","Bachelor’s or equivalent education","T","Total","Y25T64","25-64 years","F04","Business, administration and law","VALUE","Value","NEAC_RATE_EMPLOYMENT","Employment rate","9999","Latest available year","PC","Percentage","0","Units","2021","2021",77.513962,,
"SVK","Slovak Republic","L7T8","Master’s, Doctoral or equivalent education","T","Total","Y25T64","25-64 years","F04","Business, administration and law","VALUE","Value","NEAC_RATE_EMPLOYMENT","Employment rate","9999","Latest available year","PC","Percentage","0","Units","2021","2021",92.092583,,
"SVK","Slovak Republic","L5T8","Tertiary education","T","Total","Y25T64","25-64 years","F04","Business, administration and law","VALUE","Value","NEAC_RATE_UNEMPLOYMENT","Unemployment rate","9999","Latest available year","PC","Percentage","0","Units","2021","2021",3.0727036,,
"SVK","Slovak Republic","L5","Short-cycle tertiary education","T","Total","Y25T64","25-64 years","F04","Business, administration and law","VALUE","Value","NEAC_RATE_UNEMPLOYMENT","Unemployment rate","9999","Latest available year","PC","Percentage","0","Units","2021","2021",,"m","Missing data"
"SVK","Slovak Republic","L6","Bachelor’s or equivalent education","T","Total","Y25T64","25-64 years","F04","Business, administration and law","VALUE","Value","NEAC_RATE_UNEMPLOYMENT","Unemployment rate","9999","Latest available year","PC","Percentage","0","Units","2021","2021",,"c","Data below the publication limit"
"SVK","Slovak Republic","L7T8","Master’s, Doctoral or equivalent education","T","Total","Y25T64","25-64 years","F04","Business, administration and law","VALUE","Value","NEAC_RATE_UNEMPLOYMENT","Unemployment rate","9999","Latest available year","PC","Percentage","0","Units","2021","2021",3.0126469,,
"SVK","Slovak Republic","L5T8","Tertiary education","T","Total","Y25T64","25-64 years","F04","Business, administration and law","VALUE","Value","NEAC_RATE_INACTIVITY","Inactivity rate","9999","Latest available year","PC","Percentage","0","Units","2021","2021",7.5319395,,
"SVK","Slovak Republic","L5","Short-cycle tertiary education","T","Total","Y25T64","25-64 years","F04","Business, administration and law","VALUE","Value","NEAC_RATE_INACTIVITY","Inactivity rate","9999","Latest available year","PC","Percentage","0","Units","2021","2021",,"m","Missing data"
"SVK","Slovak Republic","L7T8","Master’s, Doctoral or equivalent education","T","Total","Y25T64","25-64 years","F04","Business, administration and law","VALUE","Value","NEAC_RATE_INACTIVITY","Inactivity rate","9999","Latest available year","PC","Percentage","0","Units","2021","2021",5.0468149,,
"SVK","Slovak Republic","L5T8","Tertiary education","T","Total","Y25T64","25-64 years","F05","Natural sciences, mathematics and statistics","VALUE","Value","NEAC_RATE_EMPLOYMENT","Employment rate","9999","Latest available year","PC","Percentage","0","Units","2021","2021",86.684013,,
"SVK","Slovak Republic","L5","Short-cycle tertiary education","T","Total","Y25T64","25-64 years","F05","Natural sciences, mathematics and statistics","VALUE","Value","NEAC_RATE_EMPLOYMENT","Employment rate","9999","Latest available year","PC","Percentage","0","Units","2021","2021",,"m","Missing data"
"SVK","Slovak Republic","L6","Bachelor’s or equivalent education","T","Total","Y25T64","25-64 years","F05","Natural sciences, mathematics and statistics","VALUE","Value","NEAC_RATE_EMPLOYMENT","Employment rate","9999","Latest available year","PC","Percentage","0","Units","2021","2021",,"c","Data below the publication limit"
"SVK","Slovak Republic","L7T8","Master’s, Doctoral or equivalent education","T","Total","Y25T64","25-64 years","F05","Natural sciences, mathematics and statistics","VALUE","Value","NEAC_RATE_EMPLOYMENT","Employment rate","9999","Latest available year","PC","Percentage","0","Units","2021","2021",89.788689,,
"SVK","Slovak Republic","L5T8","Tertiary education","T","Total","Y25T64","25-64 years","F05","Natural sciences, mathematics and statistics","VALUE","Value","NEAC_RATE_UNEMPLOYMENT","Unemployment rate","9999","Latest available year","PC","Percentage","0","Units","2021","2021",,"c","Data below the publication limit"
"SVK","Slovak Republic","L5","Short-cycle tertiary education","T","Total","Y25T64","25-64 years","F05","Natural sciences, mathematics and statistics","VALUE","Value","NEAC_RATE_UNEMPLOYMENT","Unemployment rate","9999","Latest available year","PC","Percentage","0","Units","2021","2021",,"m","Missing data"
"SVK","Slovak Republic","L6","Bachelor’s or equivalent education","T","Total","Y25T64","25-64 years","F05","Natural sciences, mathematics and statistics","VALUE","Value","NEAC_RATE_UNEMPLOYMENT","Unemployment rate","9999","Latest available year","PC","Percentage","0","Units","2021","2021",,"m","Missing data"
"SVK","Slovak Republic","L7T8","Master’s, Doctoral or equivalent education","T","Total","Y25T64","25-64 years","F05","Natural sciences, mathematics and statistics","VALUE","Value","NEAC_RATE_UNEMPLOYMENT","Unemployment rate","9999","Latest available year","PC","Percentage","0","Units","2021","2021",,"c","Data below the publication limit"
"SVK","Slovak Republic","L5T8","Tertiary education","T","Total","Y25T64","25-64 years","F05","Natural sciences, mathematics and statistics","VALUE","Value","NEAC_RATE_INACTIVITY","Inactivity rate","9999","Latest available year","PC","Percentage","0","Units","2021","2021",11.700092,,
"SVK","Slovak Republic","L5","Short-cycle tertiary education","T","Total","Y25T64","25-64 years","F05","Natural sciences, mathematics and statistics","VALUE","Value","NEAC_RATE_INACTIVITY","Inactivity rate","9999","Latest available year","PC","Percentage","0","Units","2021","2021",,"m","Missing data"
"SVK","Slovak Republic","L6","Bachelor’s or equivalent education","T","Total","Y25T64","25-64 years","F05","Natural sciences, mathematics and statistics","VALUE","Value","NEAC_RATE_INACTIVITY","Inactivity rate","9999","Latest available year","PC","Percentage","0","Units","2021","2021",,"c","Data below the publication limit"
"SVK","Slovak Republic","L7T8","Master’s, Doctoral or equivalent education","T","Total","Y25T64","25-64 years","F05","Natural sciences, mathematics and statistics","VALUE","Value","NEAC_RATE_INACTIVITY","Inactivity rate","9999","Latest available year","PC","Percentage","0","Units","2021","2021",8.4510527,,
"SVK","Slovak Republic","L5T8","Tertiary education","T","Total","Y25T64","25-64 years","F06","Information communication technologies (ICTs)","VALUE","Value","NEAC_RATE_EMPLOYMENT","Employment rate","9999","Latest available year","PC","Percentage","0","Units","2021","2021",91.405083,,
"SVK","Slovak Republic","L5","Short-cycle tertiary education","T","Total","Y25T64","25-64 years","F06","Information communication technologies (ICTs)","VALUE","Value","NEAC_RATE_EMPLOYMENT","Employment rate","9999","Latest available year","PC","Percentage","0","Units","2021","2021",,"m","Missing data"
"SVK","Slovak Republic","L6","Bachelor’s or equivalent education","T","Total","Y25T64","25-64 years","F06","Information communication technologies (ICTs)","VALUE","Value","NEAC_RATE_EMPLOYMENT","Employment rate","9999","Latest available year","PC","Percentage","0","Units","2021","2021",77.40593,"r","Data below a reliability threshold"
"SVK","Slovak Republic","L7T8","Master’s, Doctoral or equivalent education","T","Total","Y25T64","25-64 years","F06","Information communication technologies (ICTs)","VALUE","Value","NEAC_RATE_EMPLOYMENT","Employment rate","9999","Latest available year","PC","Percentage","0","Units","2021","2021",95.068336,,
"SVK","Slovak Republic","L5T8","Tertiary education","T","Total","Y25T64","25-64 years","F06","Information communication technologies (ICTs)","VALUE","Value","NEAC_RATE_UNEMPLOYMENT","Unemployment rate","9999","Latest available year","PC","Percentage","0","Units","2021","2021",,"c","Data below the publication limit"
"SVK","Slovak Republic","L5","Short-cycle tertiary education","T","Total","Y25T64","25-64 years","F06","Information communication technologies (ICTs)","VALUE","Value","NEAC_RATE_UNEMPLOYMENT","Unemployment rate","9999","Latest available year","PC","Percentage","0","Units","2021","2021",,"m","Missing data"
"SVK","Slovak Republic","L6","Bachelor’s or equivalent education","T","Total","Y25T64","25-64 years","F06","Information communication technologies (ICTs)","VALUE","Value","NEAC_RATE_UNEMPLOYMENT","Unemployment rate","9999","Latest available year","PC","Percentage","0","Units","2021","2021",,"m","Missing data"
"SVK","Slovak Republic","L7T8","Master’s, Doctoral or equivalent education","T","Total","Y25T64","25-64 years","F06","Information communication technologies (ICTs)","VALUE","Value","NEAC_RATE_UNEMPLOYMENT","Unemployment rate","9999","Latest available year","PC","Percentage","0","Units","2021","2021",,"c","Data below the publication limit"
"SVK","Slovak Republic","L5T8","Tertiary education","T","Total","Y25T64","25-64 years","F06","Information communication technologies (ICTs)","VALUE","Value","NEAC_RATE_INACTIVITY","Inactivity rate","9999","Latest available year","PC","Percentage","0","Units","2021","2021",7.3275347,,
"SVK","Slovak Republic","L5","Short-cycle tertiary education","T","Total","Y25T64","25-64 years","F06","Information communication technologies (ICTs)","VALUE","Value","NEAC_RATE_INACTIVITY","Inactivity rate","9999","Latest available year","PC","Percentage","0","Units","2021","2021",,"m","Missing data"
"SVK","Slovak Republic","L6","Bachelor’s or equivalent education","T","Total","Y25T64","25-64 years","F06","Information communication technologies (ICTs)","VALUE","Value","NEAC_RATE_INACTIVITY","Inactivity rate","9999","Latest available year","PC","Percentage","0","Units","2021","2021",,"c","Data below the publication limit"
"SVK","Slovak Republic","L7T8","Master’s, Doctoral or equivalent education","T","Total","Y25T64","25-64 years","F06","Information communication technologies (ICTs)","VALUE","Value","NEAC_RATE_INACTIVITY","Inactivity rate","9999","Latest available year","PC","Percentage","0","Units","2021","2021",,"c","Data below the publication limit"
"SVK","Slovak Republic","L5T8","Tertiary education","T","Total","Y25T64","25-64 years","F07","Engineering, manufacturing & construction","VALUE","Value","NEAC_RATE_EMPLOYMENT","Employment rate","9999","Latest available year","PC","Percentage","0","Units","2021","2021",88.780807,,
"SVK","Slovak Republic","L5","Short-cycle tertiary education","T","Total","Y25T64","25-64 years","F07","Engineering, manufacturing & construction","VALUE","Value","NEAC_RATE_EMPLOYMENT","Employment rate","9999","Latest available year","PC","Percentage","0","Units","2021","2021",,"m","Missing data"
"SVK","Slovak Republic","L6","Bachelor’s or equivalent education","T","Total","Y25T64","25-64 years","F07","Engineering, manufacturing & construction","VALUE","Value","NEAC_RATE_EMPLOYMENT","Employment rate","9999","Latest available year","PC","Percentage","0","Units","2021","2021",89.079437,"r","Data below a reliability threshold"
"SVK","Slovak Republic","L7T8","Master’s, Doctoral or equivalent education","T","Total","Y25T64","25-64 years","F07","Engineering, manufacturing & construction","VALUE","Value","NEAC_RATE_EMPLOYMENT","Employment rate","9999","Latest available year","PC","Percentage","0","Units","2021","2021",88.764961,,
"SVK","Slovak Republic","L5T8","Tertiary education","T","Total","Y25T64","25-64 years","F07","Engineering, manufacturing & construction","VALUE","Value","NEAC_RATE_UNEMPLOYMENT","Unemployment rate","9999","Latest available year","PC","Percentage","0","Units","2021","2021",2.0328214,,
"SVK","Slovak Republic","L5","Short-cycle tertiary education","T","Total","Y25T64","25-64 years","F07","Engineering, manufacturing & construction","VALUE","Value","NEAC_RATE_UNEMPLOYMENT","Unemployment rate","9999","Latest available year","PC","Percentage","0","Units","2021","2021",,"m","Missing data"
"SVK","Slovak Republic","L6","Bachelor’s or equivalent education","T","Total","Y25T64","25-64 years","F07","Engineering, manufacturing & construction","VALUE","Value","NEAC_RATE_UNEMPLOYMENT","Unemployment rate","9999","Latest available year","PC","Percentage","0","Units","2021","2021",,"c","Data below the publication limit"
"SVK","Slovak Republic","L7T8","Master’s, Doctoral or equivalent education","T","Total","Y25T64","25-64 years","F07","Engineering, manufacturing & construction","VALUE","Value","NEAC_RATE_UNEMPLOYMENT","Unemployment rate","9999","Latest available year","PC","Percentage","0","Units","2021","2021",2.0600929,,
"SVK","Slovak Republic","L5T8","Tertiary education","T","Total","Y25T64","25-64 years","F07","Engineering, manufacturing & construction","VALUE","Value","NEAC_RATE_INACTIVITY","Inactivity rate","9999","Latest available year","PC","Percentage","0","Units","2021","2021",9.3769913,,
"SVK","Slovak Republic","L5","Short-cycle tertiary education","T","Total","Y25T64","25-64 years","F07","Engineering, manufacturing & construction","VALUE","Value","NEAC_RATE_INACTIVITY","Inactivity rate","9999","Latest available year","PC","Percentage","0","Units","2021","2021",,"m","Missing data"
"SVK","Slovak Republic","L6","Bachelor’s or equivalent education","T","Total","Y25T64","25-64 years","F07","Engineering, manufacturing & construction","VALUE","Value","NEAC_RATE_INACTIVITY","Inactivity rate","9999","Latest available year","PC","Percentage","0","Units","2021","2021",,"c","Data below the publication limit"
"SVK","Slovak Republic","L7T8","Master’s, Doctoral or equivalent education","T","Total","Y25T64","25-64 years","F07","Engineering, manufacturing & construction","VALUE","Value","NEAC_RATE_INACTIVITY","Inactivity rate","9999","Latest available year","PC","Percentage","0","Units","2021","2021",9.3679371,,
"SVK","Slovak Republic","L5T8","Tertiary education","T","Total","Y25T64","25-64 years","F09","Health and welfare","VALUE","Value","NEAC_RATE_EMPLOYMENT","Employment rate","9999","Latest available year","PC","Percentage","0","Units","2021","2021",87.970924,,
"SVK","Slovak Republic","L5","Short-cycle tertiary education","T","Total","Y25T64","25-64 years","F09","Health and welfare","VALUE","Value","NEAC_RATE_EMPLOYMENT","Employment rate","9999","Latest available year","PC","Percentage","0","Units","2021","2021",,"c","Data below the publication limit"
"SVK","Slovak Republic","L6","Bachelor’s or equivalent education","T","Total","Y25T64","25-64 years","F09","Health and welfare","VALUE","Value","NEAC_RATE_EMPLOYMENT","Employment rate","9999","Latest available year","PC","Percentage","0","Units","2021","2021",83.63147,,
"SVK","Slovak Republic","L7T8","Master’s, Doctoral or equivalent education","T","Total","Y25T64","25-64 years","F09","Health and welfare","VALUE","Value","NEAC_RATE_EMPLOYMENT","Employment rate","9999","Latest available year","PC","Percentage","0","Units","2021","2021",89.67382,,
"SVK","Slovak Republic","L5T8","Tertiary education","T","Total","Y25T64","25-64 years","F09","Health and welfare","VALUE","Value","NEAC_RATE_UNEMPLOYMENT","Unemployment rate","9999","Latest available year","PC","Percentage","0","Units","2021","2021",3.1013429,,
"SVK","Slovak Republic","L5","Short-cycle tertiary education","T","Total","Y25T64","25-64 years","F09","Health and welfare","VALUE","Value","NEAC_RATE_UNEMPLOYMENT","Unemployment rate","9999","Latest available year","PC","Percentage","0","Units","2021","2021",,"m","Missing data"
"SVK","Slovak Republic","L6","Bachelor’s or equivalent education","T","Total","Y25T64","25-64 years","F09","Health and welfare","VALUE","Value","NEAC_RATE_UNEMPLOYMENT","Unemployment rate","9999","Latest available year","PC","Percentage","0","Units","2021","2021",,"c","Data below the publication limit"
"SVK","Slovak Republic","L7T8","Master’s, Doctoral or equivalent education","T","Total","Y25T64","25-64 years","F09","Health and welfare","VALUE","Value","NEAC_RATE_UNEMPLOYMENT","Unemployment rate","9999","Latest available year","PC","Percentage","0","Units","2021","2021",2.9355383,,
"SVK","Slovak Republic","L5T8","Tertiary education","T","Total","Y25T64","25-64 years","F09","Health and welfare","VALUE","Value","NEAC_RATE_INACTIVITY","Inactivity rate","9999","Latest available year","PC","Percentage","0","Units","2021","2021",9.2134743,,
